 Column ID, X(meters), Y(meters), Z(feet), Indicator
        10       743500.0      3419500.0          153.6         0
        10       743500.0      3419500.0          118.6         1
        10       743500.0      3419500.0           58.6         0
        10       743500.0      3419500.0           18.6         1
        10       743500.0      3419500.0            3.6         0
        10       743500.0      3419500.0          -15.4         1
        10       743500.0      3419500.0         -100.4         0
        10       743500.0      3419500.0         -130.4         1
        10       743500.0      3419500.0         -143.4         0
        10       743500.0      3419500.0         -212.4         1
        10       743500.0      3419500.0         -340.4         0
        10       743500.0      3419500.0         -349.4         1
        10       743500.0      3419500.0         -411.4         0
        10       743500.0      3419500.0         -457.4         1
        10       743500.0      3419500.0         -602.4      -999
        11       744500.0      3419500.0          364.9        -1
        11       744500.0      3419500.0          208.9         1
        11       744500.0      3419500.0          178.9         0
        11       744500.0      3419500.0          143.9         1
        11       744500.0      3419500.0          128.9         0
        11       744500.0      3419500.0          118.9         1
        11       744500.0      3419500.0           92.9         0
        11       744500.0      3419500.0           51.9         1
        11       744500.0      3419500.0           36.9         0
        11       744500.0      3419500.0           18.9         1
        11       744500.0      3419500.0            3.9         0
        11       744500.0      3419500.0           -9.1         1
        11       744500.0      3419500.0         -100.1         0
        11       744500.0      3419500.0         -130.1         1
        11       744500.0      3419500.0         -143.1         0
        11       744500.0      3419500.0         -212.1         1
        11       744500.0      3419500.0         -340.1         0
        11       744500.0      3419500.0         -349.1         1
        11       744500.0      3419500.0         -411.1         0
        11       744500.0      3419500.0         -457.1         1
        11       744500.0      3419500.0         -602.1      -999
        12       745500.0      3419500.0          365.1        -1
        12       745500.0      3419500.0          240.1         0
        12       745500.0      3419500.0          189.1         1
        12       745500.0      3419500.0          169.1         0
        12       745500.0      3419500.0          149.1         1
        12       745500.0      3419500.0           93.1         0
        12       745500.0      3419500.0           52.1         1
        12       745500.0      3419500.0           27.1         0
        12       745500.0      3419500.0           19.1         1
        12       745500.0      3419500.0            4.1         0
        12       745500.0      3419500.0           -8.9         1
        12       745500.0      3419500.0          -99.9         0
        12       745500.0      3419500.0         -129.9         1
        12       745500.0      3419500.0         -142.9         0
        12       745500.0      3419500.0         -211.9         1
        12       745500.0      3419500.0         -339.9         0
        12       745500.0      3419500.0         -348.9         1
        12       745500.0      3419500.0         -410.9         0
        12       745500.0      3419500.0         -456.9         1
        12       745500.0      3419500.0         -601.9      -999
        13       746500.0      3419500.0          365.4        -1
        13       746500.0      3419500.0          265.4         0
        13       746500.0      3419500.0          218.4         1
        13       746500.0      3419500.0           93.4         0
        13       746500.0      3419500.0           52.4         1
        13       746500.0      3419500.0           27.4         0
        13       746500.0      3419500.0           19.4         1
        13       746500.0      3419500.0            4.4         0
        13       746500.0      3419500.0           -8.6         1
        13       746500.0      3419500.0          -99.6         0
        13       746500.0      3419500.0         -129.6         1
        13       746500.0      3419500.0         -142.6         0
        13       746500.0      3419500.0         -211.6         1
        13       746500.0      3419500.0         -218.6         0
        13       746500.0      3419500.0         -259.6         1
        13       746500.0      3419500.0         -404.6         0
        13       746500.0      3419500.0         -456.6         1
        13       746500.0      3419500.0         -601.6      -999
        14       747500.0      3419500.0          365.7        -1
        14       747500.0      3419500.0          248.7         0
        14       747500.0      3419500.0          209.7         1
        14       747500.0      3419500.0          179.7         0
        14       747500.0      3419500.0          169.7         1
        14       747500.0      3419500.0           94.7         0
        14       747500.0      3419500.0           52.7         1
        14       747500.0      3419500.0           27.7         0
        14       747500.0      3419500.0           19.7         1
        14       747500.0      3419500.0            4.7         0
        14       747500.0      3419500.0          -14.3         1
        14       747500.0      3419500.0          -99.3         0
        14       747500.0      3419500.0         -129.3         1
        14       747500.0      3419500.0         -142.3         0
        14       747500.0      3419500.0         -259.3         1
        14       747500.0      3419500.0         -404.3         0
        14       747500.0      3419500.0         -456.3         1
        14       747500.0      3419500.0         -601.3      -999
        15       748500.0      3419500.0          366.0        -1
        15       748500.0      3419500.0          271.0         0
        15       748500.0      3419500.0          210.0         1
        15       748500.0      3419500.0          129.0         0
        15       748500.0      3419500.0           53.0         1
        15       748500.0      3419500.0           28.0         0
        15       748500.0      3419500.0          -14.0         1
        15       748500.0      3419500.0          -99.0         0
        15       748500.0      3419500.0         -114.0         1
        15       748500.0      3419500.0         -122.0         0
        15       748500.0      3419500.0         -129.0         1
        15       748500.0      3419500.0         -142.0         0
        15       748500.0      3419500.0         -284.0         1
        15       748500.0      3419500.0         -315.0         0
        15       748500.0      3419500.0         -320.0         1
        15       748500.0      3419500.0         -404.0         0
        15       748500.0      3419500.0         -456.0         1
        15       748500.0      3419500.0         -601.0      -999
        16       749500.0      3419500.0          366.2        -1
        16       749500.0      3419500.0          256.2         0
        16       749500.0      3419500.0          243.2         1
        16       749500.0      3419500.0          234.2         0
        16       749500.0      3419500.0          208.2         1
        16       749500.0      3419500.0          130.2         0
        16       749500.0      3419500.0           53.2         1
        16       749500.0      3419500.0           28.2         0
        16       749500.0      3419500.0          -13.8         1
        16       749500.0      3419500.0          -98.8         0
        16       749500.0      3419500.0         -113.8         1
        16       749500.0      3419500.0         -121.8         0
        16       749500.0      3419500.0         -283.8         1
        16       749500.0      3419500.0         -314.8         0
        16       749500.0      3419500.0         -319.8         1
        16       749500.0      3419500.0         -403.8         0
        16       749500.0      3419500.0         -455.8         1
        16       749500.0      3419500.0         -582.8         0
        16       749500.0      3419500.0         -600.8      -999
        17       750500.0      3419500.0          366.5        -1
        17       750500.0      3419500.0          255.5         0
        17       750500.0      3419500.0          243.5         1
        17       750500.0      3419500.0          233.5         0
        17       750500.0      3419500.0          208.5         1
        17       750500.0      3419500.0          130.5         0
        17       750500.0      3419500.0           53.5         1
        17       750500.0      3419500.0           28.5         0
        17       750500.0      3419500.0          -13.5         1
        17       750500.0      3419500.0          -78.5         0
        17       750500.0      3419500.0         -113.5         1
        17       750500.0      3419500.0         -121.5         0
        17       750500.0      3419500.0         -283.5         1
        17       750500.0      3419500.0         -314.5         0
        17       750500.0      3419500.0         -319.5         1
        17       750500.0      3419500.0         -403.5         0
        17       750500.0      3419500.0         -455.5         1
        17       750500.0      3419500.0         -582.5         0
        17       750500.0      3419500.0         -600.5      -999
        18       751500.0      3419500.0          366.8        -1
        18       751500.0      3419500.0          262.8         0
        18       751500.0      3419500.0          235.8         1
        18       751500.0      3419500.0          226.8         0
        18       751500.0      3419500.0          214.8         1
        18       751500.0      3419500.0          130.8         0
        18       751500.0      3419500.0          -13.2         1
        18       751500.0      3419500.0          -78.2         0
        18       751500.0      3419500.0         -113.2         1
        18       751500.0      3419500.0         -121.2         0
        18       751500.0      3419500.0         -128.2         1
        18       751500.0      3419500.0         -141.2         0
        18       751500.0      3419500.0         -283.2         1
        18       751500.0      3419500.0         -314.2         0
        18       751500.0      3419500.0         -319.2         1
        18       751500.0      3419500.0         -409.2         0
        18       751500.0      3419500.0         -419.2         1
        18       751500.0      3419500.0         -582.2         0
        18       751500.0      3419500.0         -600.2      -999
        19       752500.0      3419500.0          367.0        -1
        19       752500.0      3419500.0          263.0         1
        19       752500.0      3419500.0          257.0         0
        19       752500.0      3419500.0          206.0         1
        19       752500.0      3419500.0          136.0         0
        19       752500.0      3419500.0          -13.0         1
        19       752500.0      3419500.0          -78.0         0
        19       752500.0      3419500.0          -96.0         1
        19       752500.0      3419500.0         -145.0         0
        19       752500.0      3419500.0         -283.0         1
        19       752500.0      3419500.0         -314.0         0
        19       752500.0      3419500.0         -319.0         1
        19       752500.0      3419500.0         -409.0         0
        19       752500.0      3419500.0         -419.0         1
        19       752500.0      3419500.0         -600.0      -999
        20       734500.0      3418500.0          358.8        -1
        20       734500.0      3418500.0          226.8         0
        20       734500.0      3418500.0          215.8         1
        20       734500.0      3418500.0          209.8         0
        20       734500.0      3418500.0          185.8         1
        20       734500.0      3418500.0         -125.2         0
        20       734500.0      3418500.0         -140.2         1
        20       734500.0      3418500.0         -166.2         0
        20       734500.0      3418500.0         -174.2         1
        20       734500.0      3418500.0         -225.2         0
        20       734500.0      3418500.0         -277.2         1
        20       734500.0      3418500.0         -346.2         0
        20       734500.0      3418500.0         -359.2         1
        20       734500.0      3418500.0         -600.2        -3
        20       734500.0      3418500.0         -608.2      -999
        21       735500.0      3418500.0          359.1        -1
        21       735500.0      3418500.0          190.1         0
        21       735500.0      3418500.0          178.1         1
        21       735500.0      3418500.0         -124.9         0
        21       735500.0      3418500.0         -139.9         1
        21       735500.0      3418500.0         -165.9         0
        21       735500.0      3418500.0         -173.9         1
        21       735500.0      3418500.0         -224.9         0
        21       735500.0      3418500.0         -276.9         1
        21       735500.0      3418500.0         -345.9         0
        21       735500.0      3418500.0         -358.9         1
        21       735500.0      3418500.0         -600.9        -3
        21       735500.0      3418500.0         -607.9      -999
        22       736500.0      3418500.0          359.4        -1
        22       736500.0      3418500.0          200.4         0
        22       736500.0      3418500.0          167.4         1
        22       736500.0      3418500.0          134.4         0
        22       736500.0      3418500.0          106.4         1
        22       736500.0      3418500.0         -103.6         0
        22       736500.0      3418500.0         -139.6         1
        22       736500.0      3418500.0         -224.6         0
        22       736500.0      3418500.0         -276.6         1
        22       736500.0      3418500.0         -345.6         0
        22       736500.0      3418500.0         -358.6         1
        22       736500.0      3418500.0         -600.6        -3
        22       736500.0      3418500.0         -607.6      -999
        23       737500.0      3418500.0          359.7        -1
        23       737500.0      3418500.0          178.7         0
        23       737500.0      3418500.0          167.7         1
        23       737500.0      3418500.0         -103.3         0
        23       737500.0      3418500.0         -139.3         1
        23       737500.0      3418500.0         -224.3         0
        23       737500.0      3418500.0         -276.3         1
        23       737500.0      3418500.0         -345.3         0
        23       737500.0      3418500.0         -358.3         1
        23       737500.0      3418500.0         -600.3        -3
        23       737500.0      3418500.0         -607.3      -999
        24       738500.0      3418500.0          359.9        -1
        24       738500.0      3418500.0          169.9         0
        24       738500.0      3418500.0          149.9         1
        24       738500.0      3418500.0         -103.1         0
        24       738500.0      3418500.0         -173.1         1
        24       738500.0      3418500.0         -224.1         0
        24       738500.0      3418500.0         -276.1         1
        24       738500.0      3418500.0         -345.1         0
        24       738500.0      3418500.0         -358.1         1
        24       738500.0      3418500.0         -600.1        -3
        24       738500.0      3418500.0         -607.1      -999
        25       739500.0      3418500.0          360.2        -1
        25       739500.0      3418500.0          148.2         1
        25       739500.0      3418500.0           11.2         0
        25       739500.0      3418500.0            5.2         1
        25       739500.0      3418500.0           -0.8         0
        25       739500.0      3418500.0          -10.8         1
        25       739500.0      3418500.0         -102.8         0
        25       739500.0      3418500.0         -138.8         1
        25       739500.0      3418500.0         -147.8         0
        25       739500.0      3418500.0         -172.8         1
        25       739500.0      3418500.0         -223.8         0
        25       739500.0      3418500.0         -275.8         1
        25       739500.0      3418500.0         -344.8         0
        25       739500.0      3418500.0         -357.8         1
        25       739500.0      3418500.0         -600.8        -3
        25       739500.0      3418500.0         -606.8      -999
        26       740500.0      3418500.0          360.5        -1
        26       740500.0      3418500.0          196.5         0
        26       740500.0      3418500.0          188.5         1
        26       740500.0      3418500.0          178.5         0
        26       740500.0      3418500.0          148.5         1
        26       740500.0      3418500.0           23.5         0
        26       740500.0      3418500.0            5.5         1
        26       740500.0      3418500.0           -0.5         0
        26       740500.0      3418500.0          -10.5         1
        26       740500.0      3418500.0         -104.5         0
        26       740500.0      3418500.0         -138.5         1
        26       740500.0      3418500.0         -147.5         0
        26       740500.0      3418500.0         -172.5         1
        26       740500.0      3418500.0         -223.5         0
        26       740500.0      3418500.0         -275.5         1
        26       740500.0      3418500.0         -344.5         0
        26       740500.0      3418500.0         -357.5         1
        26       740500.0      3418500.0         -600.5        -3
        26       740500.0      3418500.0         -606.5      -999
        27       741500.0      3418500.0          360.8        -1
        27       741500.0      3418500.0          215.8         0
        27       741500.0      3418500.0          189.8         1
        27       741500.0      3418500.0          159.8         0
        27       741500.0      3418500.0          149.8         1
        27       741500.0      3418500.0           92.8         0
        27       741500.0      3418500.0           87.8         1
        27       741500.0      3418500.0           23.8         0
        27       741500.0      3418500.0          -30.2         1
        27       741500.0      3418500.0         -104.2         0
        27       741500.0      3418500.0         -138.2         1
        27       741500.0      3418500.0         -147.2         0
        27       741500.0      3418500.0         -172.2         1
        27       741500.0      3418500.0         -202.2         0
        27       741500.0      3418500.0         -216.2         1
        27       741500.0      3418500.0         -223.2         0
        27       741500.0      3418500.0         -275.2         1
        27       741500.0      3418500.0         -344.2         0
        27       741500.0      3418500.0         -357.2         1
        27       741500.0      3418500.0         -600.2        -3
        27       741500.0      3418500.0         -606.2      -999
        28       742500.0      3418500.0          361.0        -1
        28       742500.0      3418500.0          257.0         0
        28       742500.0      3418500.0          252.0         1
        28       742500.0      3418500.0          246.0         0
        28       742500.0      3418500.0          210.0         1
        28       742500.0      3418500.0          111.0         0
        28       742500.0      3418500.0          -30.0         1
        28       742500.0      3418500.0         -104.0         0
        28       742500.0      3418500.0         -134.0         1
        28       742500.0      3418500.0         -147.0         0
        28       742500.0      3418500.0         -172.0         1
        28       742500.0      3418500.0         -189.0         0
        28       742500.0      3418500.0         -216.0         1
        28       742500.0      3418500.0         -223.0         0
        28       742500.0      3418500.0         -240.0         1
        28       742500.0      3418500.0         -344.0         0
        28       742500.0      3418500.0         -353.0         1
        28       742500.0      3418500.0         -415.0         0
        28       742500.0      3418500.0         -434.0         1
        28       742500.0      3418500.0         -601.0        -3
        28       742500.0      3418500.0         -606.0      -999
        29       743500.0      3418500.0          361.3        -1
        29       743500.0      3418500.0          251.3         0
        29       743500.0      3418500.0          169.3         1
        29       743500.0      3418500.0           89.3         0
        29       743500.0      3418500.0           15.3         1
        29       743500.0      3418500.0            0.3         0
        29       743500.0      3418500.0          -29.7         1
        29       743500.0      3418500.0         -103.7         0
        29       743500.0      3418500.0         -133.7         1
        29       743500.0      3418500.0         -146.7         0
        29       743500.0      3418500.0         -171.7         1
        29       743500.0      3418500.0         -188.7         0
        29       743500.0      3418500.0         -215.7         1
        29       743500.0      3418500.0         -222.7         0
        29       743500.0      3418500.0         -239.7         1
        29       743500.0      3418500.0         -343.7         0
        29       743500.0      3418500.0         -352.7         1
        29       743500.0      3418500.0         -414.7         0
        29       743500.0      3418500.0         -460.7         1
        29       743500.0      3418500.0         -600.7        -3
        29       743500.0      3418500.0         -605.7      -999
        30       744500.0      3418500.0          361.6        -1
        30       744500.0      3418500.0          212.6         1
        30       744500.0      3418500.0           89.6         0
        30       744500.0      3418500.0           15.6         1
        30       744500.0      3418500.0            0.6         0
        30       744500.0      3418500.0          -18.4         1
        30       744500.0      3418500.0         -103.4         0
        30       744500.0      3418500.0         -133.4         1
        30       744500.0      3418500.0         -146.4         0
        30       744500.0      3418500.0         -215.4         1
        30       744500.0      3418500.0         -222.4         0
        30       744500.0      3418500.0         -239.4         1
        30       744500.0      3418500.0         -343.4         0
        30       744500.0      3418500.0         -352.4         1
        30       744500.0      3418500.0         -414.4         0
        30       744500.0      3418500.0         -460.4         1
        30       744500.0      3418500.0         -600.4        -3
        30       744500.0      3418500.0         -605.4      -999
        31       745500.0      3418500.0          361.9        -1
        31       745500.0      3418500.0          239.9         0
        31       745500.0      3418500.0          210.9         1
        31       745500.0      3418500.0           89.9         0
        31       745500.0      3418500.0           48.9         1
        31       745500.0      3418500.0           33.9         0
        31       745500.0      3418500.0           15.9         1
        31       745500.0      3418500.0            0.9         0
        31       745500.0      3418500.0          -18.1         1
        31       745500.0      3418500.0         -103.1         0
        31       745500.0      3418500.0         -133.1         1
        31       745500.0      3418500.0         -146.1         0
        31       745500.0      3418500.0         -215.1         1
        31       745500.0      3418500.0         -222.1         0
        31       745500.0      3418500.0         -239.1         1
        31       745500.0      3418500.0         -343.1         0
        31       745500.0      3418500.0         -352.1         1
        31       745500.0      3418500.0         -414.1         0
        31       745500.0      3418500.0         -460.1         1
        31       745500.0      3418500.0         -600.1        -3
        31       745500.0      3418500.0         -605.1      -999
        32       746500.0      3418500.0          362.1        -1
        32       746500.0      3418500.0          230.1         1
        32       746500.0      3418500.0           90.1         0
        32       746500.0      3418500.0           49.1         1
        32       746500.0      3418500.0           24.1         0
        32       746500.0      3418500.0           16.1         1
        32       746500.0      3418500.0            1.1         0
        32       746500.0      3418500.0          -17.9         1
        32       746500.0      3418500.0         -102.9         0
        32       746500.0      3418500.0         -132.9         1
        32       746500.0      3418500.0         -145.9         0
        32       746500.0      3418500.0         -262.9         1
        32       746500.0      3418500.0         -342.9         0
        32       746500.0      3418500.0         -351.9         1
        32       746500.0      3418500.0         -413.9         0
        32       746500.0      3418500.0         -459.9         1
        32       746500.0      3418500.0         -604.9      -999
        33       747500.0      3418500.0          362.4        -1
        33       747500.0      3418500.0          242.4         0
        33       747500.0      3418500.0          204.4         1
        33       747500.0      3418500.0           91.4         0
        33       747500.0      3418500.0           49.4         1
        33       747500.0      3418500.0           24.4         0
        33       747500.0      3418500.0           16.4         1
        33       747500.0      3418500.0            1.4         0
        33       747500.0      3418500.0          -17.6         1
        33       747500.0      3418500.0         -107.6         0
        33       747500.0      3418500.0         -117.6         1
        33       747500.0      3418500.0         -125.6         0
        33       747500.0      3418500.0         -132.6         1
        33       747500.0      3418500.0         -145.6         0
        33       747500.0      3418500.0         -287.6         1
        33       747500.0      3418500.0         -318.6         0
        33       747500.0      3418500.0         -323.6         1
        33       747500.0      3418500.0         -342.6         0
        33       747500.0      3418500.0         -351.6         1
        33       747500.0      3418500.0         -413.6         0
        33       747500.0      3418500.0         -459.6         1
        33       747500.0      3418500.0         -604.6      -999
        34       748500.0      3418500.0          362.7        -1
        34       748500.0      3418500.0          225.7         0
        34       748500.0      3418500.0          204.7         1
        34       748500.0      3418500.0          125.7         0
        34       748500.0      3418500.0           49.7         1
        34       748500.0      3418500.0           24.7         0
        34       748500.0      3418500.0          -17.3         1
        34       748500.0      3418500.0         -107.3         0
        34       748500.0      3418500.0         -117.3         1
        34       748500.0      3418500.0         -125.3         0
        34       748500.0      3418500.0         -132.3         1
        34       748500.0      3418500.0         -145.3         0
        34       748500.0      3418500.0         -287.3         1
        34       748500.0      3418500.0         -318.3         0
        34       748500.0      3418500.0         -323.3         1
        34       748500.0      3418500.0         -342.3         0
        34       748500.0      3418500.0         -351.3         1
        34       748500.0      3418500.0         -413.3         0
        34       748500.0      3418500.0         -459.3         1
        34       748500.0      3418500.0         -604.3      -999
        35       749500.0      3418500.0          363.0        -1
        35       749500.0      3418500.0          214.0         0
        35       749500.0      3418500.0          170.0         1
        35       749500.0      3418500.0          140.0         0
        35       749500.0      3418500.0           50.0         1
        35       749500.0      3418500.0           25.0         0
        35       749500.0      3418500.0          -17.0         1
        35       749500.0      3418500.0         -107.0         0
        35       749500.0      3418500.0         -117.0         1
        35       749500.0      3418500.0         -125.0         0
        35       749500.0      3418500.0         -132.0         1
        35       749500.0      3418500.0         -145.0         0
        35       749500.0      3418500.0         -287.0         1
        35       749500.0      3418500.0         -318.0         0
        35       749500.0      3418500.0         -323.0         1
        35       749500.0      3418500.0         -342.0         0
        35       749500.0      3418500.0         -351.0         1
        35       749500.0      3418500.0         -413.0         0
        35       749500.0      3418500.0         -459.0         1
        35       749500.0      3418500.0         -604.0      -999
        36       750500.0      3418500.0          363.2        -1
        36       750500.0      3418500.0          265.2         0
        36       750500.0      3418500.0          205.2         1
        36       750500.0      3418500.0          121.2         0
        36       750500.0      3418500.0           50.2         1
        36       750500.0      3418500.0           25.2         0
        36       750500.0      3418500.0          -16.8         1
        36       750500.0      3418500.0         -106.8         0
        36       750500.0      3418500.0         -116.8         1
        36       750500.0      3418500.0         -124.8         0
        36       750500.0      3418500.0         -131.8         1
        36       750500.0      3418500.0         -144.8         0
        36       750500.0      3418500.0         -286.8         1
        36       750500.0      3418500.0         -317.8         0
        36       750500.0      3418500.0         -322.8         1
        36       750500.0      3418500.0         -412.8         0
        36       750500.0      3418500.0         -458.8         1
        36       750500.0      3418500.0         -603.8      -999
        37       751500.0      3418500.0          363.5        -1
        37       751500.0      3418500.0          250.5         0
        37       751500.0      3418500.0          224.5         1
        37       751500.0      3418500.0           86.5         0
        37       751500.0      3418500.0          -16.5         1
        37       751500.0      3418500.0         -148.5         0
        37       751500.0      3418500.0         -286.5         1
        37       751500.0      3418500.0         -317.5         0
        37       751500.0      3418500.0         -322.5         1
        37       751500.0      3418500.0         -412.5         0
        37       751500.0      3418500.0         -458.5         1
        37       751500.0      3418500.0         -603.5      -999
        38       752500.0      3418500.0          363.8        -1
        38       752500.0      3418500.0          253.8         0
        38       752500.0      3418500.0          204.8         1
        38       752500.0      3418500.0          114.8         0
        38       752500.0      3418500.0          -16.2         1
        38       752500.0      3418500.0          -83.2         0
        38       752500.0      3418500.0          -99.2         1
        38       752500.0      3418500.0         -148.2         0
        38       752500.0      3418500.0         -286.2         1
        38       752500.0      3418500.0         -301.2         0
        38       752500.0      3418500.0         -335.2         1
        38       752500.0      3418500.0         -412.2         0
        38       752500.0      3418500.0         -458.2         1
        38       752500.0      3418500.0         -603.2      -999
        39       734500.0      3417500.0          355.6        -1
        39       734500.0      3417500.0          260.6         0
        39       734500.0      3417500.0          179.6         1
        39       734500.0      3417500.0          100.6         0
        39       734500.0      3417500.0           40.6         1
        39       734500.0      3417500.0           15.6         0
        39       734500.0      3417500.0            5.6         1
        39       734500.0      3417500.0          -19.4         0
        39       734500.0      3417500.0          -32.4         1
        39       734500.0      3417500.0          -42.4         0
        39       734500.0      3417500.0          -82.4         1
        39       734500.0      3417500.0         -128.4         0
        39       734500.0      3417500.0         -143.4         1
        39       734500.0      3417500.0         -169.4         0
        39       734500.0      3417500.0         -177.4         1
        39       734500.0      3417500.0         -228.4         0
        39       734500.0      3417500.0         -280.4         1
        39       734500.0      3417500.0         -349.4         0
        39       734500.0      3417500.0         -362.4         1
        39       734500.0      3417500.0         -600.4        -3
        39       734500.0      3417500.0         -611.4      -999
        40       735500.0      3417500.0          355.9        -1
        40       735500.0      3417500.0          228.9         0
        40       735500.0      3417500.0          183.9         1
        40       735500.0      3417500.0           15.9         0
        40       735500.0      3417500.0          -32.1         1
        40       735500.0      3417500.0          -42.1         0
        40       735500.0      3417500.0          -62.1         1
        40       735500.0      3417500.0         -128.1         0
